eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,405.7225,1466,5.516502e-07,0.0,0.035476647,-2.449633e-06,3556.1145,-1.1920928955078125e-07,1390,2846720,2187.4033183980064,2846720
61.0,400.32,1436,8.209214e-05,0.001953125,0.02476992,-0.00017524575,3561.8757,-1.1920928955078125e-07,1400,2867200,2201.613923780009,2867200
61.0,402.9425,1436,1.2304268e-07,0.0,0.01549943,-1.1030177e-05,3802.457,0.0,1410,2887680,2215.8449115390104,2887680
61.0,397.6125,1419,2.7514463e-07,0.0,0.01484485,-5.583919e-06,3677.6226,0.0,1420,2908160,2229.992129848004,2908160
61.0,406.2375,1411,7.1822105e-06,0.0,0.024073958,-5.3111246e-05,3697.2974,0.0,1430,2928640,2244.247987601004,2928640
61.0,404.415,1417,5.371253e-07,0.0,0.033186175,-8.087649e-06,3637.2056,5.960464477539063e-08,1440,2949120,2258.4278323570034,2949120
61.0,398.9125,1422,2.7890506e-05,0.00061035156,0.033207856,-0.00017296258,3800.9417,-1.1920928955078125e-07,1450,2969600,2272.595533369007,2969600
61.0,400.49,1398,3.4164348e-06,0.0,0.031661864,2.3157627e-06,3665.6938,-1.1920928955078125e-07,1460,2990080,2286.844366299003,2990080
61.0,401.62,1433,0.00013365499,0.0029296875,0.035986975,-0.00015189406,3666.8228,-1.1920928955078125e-07,1470,3010560,2301.027569227008,3010560
61.0,404.41,1435,8.163169e-07,0.0,0.056275804,-1.3754558e-05,3768.5999,0.0,1480,3031040,2315.2317728869966,3031040
61.0,395.6825,1416,5.077836e-06,0.0,0.059007414,-3.77041e-05,3735.234,-1.1920928955078125e-07,1490,3051520,2329.4851595070068,3051520
61.0,400.56,1429,1.1379789e-06,0.0,0.044195123,-1.1251948e-05,3666.3108,-1.1920928955078125e-07,1500,3072000,2343.814795858998,3072000
61.0,396.1275,1482,3.237096e-05,0.0,0.047802467,2.697343e-05,3716.2063,0.0,1510,3092480,2357.665497326001,3092480
61.0,398.5525,1488,4.7561614e-05,0.0008544922,0.040323056,-0.00013486034,3728.6975,0.0,1520,3112960,2371.5176125360013,3112960
61.0,405.9425,1478,2.3346343e-05,0.0,0.023285652,-8.549186e-05,3662.3376,0.0,1530,3133440,2385.3489682350046,3133440
61.0,414.4025,1479,1.5870498e-09,0.0,0.011725664,-6.629707e-07,3476.8823,-1.1920928955078125e-07,1540,3153920,2399.2127517659974,3153920
